assessment_type,parameter_prescribing_txt_id,parameter_type,schedule_code
"IMMEDIATE","28592","CLINICAL_PATIENT","4535"
"IMMEDIATE","28594","CLINICAL_PATIENT","4535"
"IMMEDIATE","28595","CLINICAL_PATIENT","4535"
"IMMEDIATE","28619","CLINICAL_PATIENT","4535"
"IMMEDIATE","28620","CLINICAL_PATIENT","4535"
"IMMEDIATE","28621","CLINICAL_PATIENT","4535"
"IMMEDIATE","28628","CLINICAL_PATIENT","4535"
"IMMEDIATE","28635","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28641","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28643","CLINICAL_CONDITION","4535"
"IMMEDIATE","28657","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28659","CLINICAL_PATIENT","4535"
"IMMEDIATE","28661","CLINICAL_PATIENT","4535"
"IMMEDIATE","28668","CLINICAL_PATIENT","4535"
"IMMEDIATE","28670","CLINICAL_PATIENT","4535"
"IMMEDIATE","28672","CLINICAL_CONDITION","4535"
"IMMEDIATE","28677","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28678","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28682","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28684","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28688","CLINICAL_PATIENT","4535"
"IMMEDIATE","28700","CLINICAL_PATIENT","4535"
"IMMEDIATE","28702","CLINICAL_PATIENT","4535"
"IMMEDIATE","28725","CLINICAL_CONDITION","4535"
"IMMEDIATE","28727","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","28744","CLINICAL_CONDITION","4535"
"IMMEDIATE","28749","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28751","CLINICAL_PATIENT","4535"
"IMMEDIATE","28753","CLINICAL_CONDITION","4535"
"IMMEDIATE","28760","CLINICAL_PATIENT","4535"
"IMMEDIATE","28761","CLINICAL_PATIENT","4535"
"IMMEDIATE","28765","CLINICAL_PATIENT","4535"
"IMMEDIATE","28766","CLINICAL_PATIENT","4535"
"IMMEDIATE","28771","CLINICAL_CONDITION","4535"
"IMMEDIATE","28775","CLINICAL_CONDITION","4535"
"IMMEDIATE","28782","CLINICAL_CONDITION","4535"
"IMMEDIATE","28788","CLINICAL_PATIENT","4535"
"IMMEDIATE","28789","CLINICAL_CONDITION","4535"
"IMMEDIATE","28793","CLINICAL_TREATMENT","4535"
"IMMEDIATE","28795","TREATMENT_LOCATION","4535"
"IMMEDIATE","28797","POPULATION_AGE","4535"
"IMMEDIATE","28798","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28801","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28803","POPULATION_OTHER","4535"
"IMMEDIATE","28805","POPULATION_AGE","4535"
"IMMEDIATE","28806","POPULATION_AGE","4535"
"IMMEDIATE","28808","CLINICAL_PATIENT","4535"
"IMMEDIATE","28813","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28815","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28820","CLINICAL_PATIENT","4535"
"IMMEDIATE","28825","CLINICAL_PATIENT","4535"
"IMMEDIATE","28827","TREATMENT_CARE_TYPE","4535"
"FULL","28829","POPULATION_OTHER","4535"
"IMMEDIATE","28830","POPULATION_OTHER","4535"
"IMMEDIATE","28849","CLINICAL_PATIENT","4535"
"IMMEDIATE","28851","CLINICAL_PATIENT","4535"
"IMMEDIATE","28853","CLINICAL_PATIENT","4535"
"IMMEDIATE","28866","CLINICAL_CONDITION","4535"
"IMMEDIATE","28878","CLINICAL_CONDITION","4535"
"IMMEDIATE","28882","CLINICAL_PATIENT","4535"
"IMMEDIATE","28900","CLINICAL_PATIENT","4535"
"IMMEDIATE","28902","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","28944","CLINICAL_PATIENT","4535"
"IMMEDIATE","29001","CLINICAL_CONDITION","4535"
"IMMEDIATE","29003","CLINICAL_CONDITION","4535"
"IMMEDIATE","29004","CLINICAL_CONDITION","4535"
"IMMEDIATE","29005","CLINICAL_CONDITION","4535"
"IMMEDIATE","29007","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29009","POPULATION_AGE","4535"
"IMMEDIATE","29013","CLINICAL_CONDITION","4535"
"IMMEDIATE","29014","CLINICAL_CONDITION","4535"
"IMMEDIATE","29017","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29019","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29046","CLINICAL_PATIENT","4535"
"IMMEDIATE","29048","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29056","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29058","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29067","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29068","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29071","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29096","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29097","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29103","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29148","CLINICAL_CONDITION","4535"
"IMMEDIATE","29150","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29153","CLINICAL_CONDITION","4535"
"IMMEDIATE","29154","CLINICAL_PATIENT","4535"
"IMMEDIATE","29179","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29182","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29185","CLINICAL_PATIENT","4535"
"IMMEDIATE","29186","CLINICAL_PATIENT","4535"
"IMMEDIATE","29191","CLINICAL_CONDITION","4535"
"IMMEDIATE","29214","POPULATION_AGE","4535"
"IMMEDIATE","29225","CLINICAL_CONDITION","4535"
"IMMEDIATE","29227","CLINICAL_PATIENT","4535"
"IMMEDIATE","29240","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29248","CLINICAL_PATIENT","4535"
"IMMEDIATE","29250","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29252","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29255","CLINICAL_PATIENT","4535"
"IMMEDIATE","29265","CLINICAL_CONDITION","4535"
"IMMEDIATE","29266","CLINICAL_PATIENT","4535"
"IMMEDIATE","29268","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29269","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29273","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29327","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29329","POPULATION_AGE","4535"
"IMMEDIATE","29332","POPULATION_OTHER","4535"
"IMMEDIATE","29336","POPULATION_OTHER","4535"
"IMMEDIATE","29339","CLINICAL_PATIENT","4535"
"IMMEDIATE","29341","CLINICAL_PATIENT","4535"
"IMMEDIATE","29343","CLINICAL_PATIENT","4535"
"IMMEDIATE","29345","CLINICAL_PATIENT","4535"
"IMMEDIATE","29347","CLINICAL_PATIENT","4535"
"IMMEDIATE","29353","CLINICAL_CONDITION","4535"
"IMMEDIATE","29355","CLINICAL_CONDITION","4535"
"IMMEDIATE","29359","CLINICAL_CONDITION","4535"
"IMMEDIATE","29361","CLINICAL_PATIENT","4535"
"IMMEDIATE","29362","CLINICAL_PATIENT","4535"
"IMMEDIATE","29364","CLINICAL_CONDITION","4535"
"IMMEDIATE","29366","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29368","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29369","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29371","POPULATION_AGE","4535"
"IMMEDIATE","29373","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29374","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29379","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29381","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29383","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29385","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29415","CLINICAL_CONDITION","4535"
"IMMEDIATE","29416","CLINICAL_CONDITION","4535"
"IMMEDIATE","29439","CLINICAL_CONDITION","4535"
"IMMEDIATE","29442","CLINICAL_CONDITION","4535"
"IMMEDIATE","29454","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29460","CLINICAL_PATIENT","4535"
"IMMEDIATE","29461","CLINICAL_PATIENT","4535"
"IMMEDIATE","29462","CLINICAL_PATIENT","4535"
"IMMEDIATE","29463","CLINICAL_PATIENT","4535"
"IMMEDIATE","29464","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29466","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29470","CLINICAL_PATIENT","4535"
"IMMEDIATE","29471","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29473","CLINICAL_PATIENT","4535"
"IMMEDIATE","29474","CLINICAL_PATIENT","4535"
"IMMEDIATE","29476","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29500","POPULATION_AGE","4535"
"IMMEDIATE","29502","POPULATION_AGE","4535"
"IMMEDIATE","29504","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29505","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29507","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29513","POPULATION_AGE","4535"
"IMMEDIATE","29515","POPULATION_OTHER","4535"
"IMMEDIATE","29517","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29518","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29522","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29523","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29539","CLINICAL_PATIENT","4535"
"IMMEDIATE","29570","CLINICAL_CONDITION","4535"
"IMMEDIATE","29572","CLINICAL_PATIENT","4535"
"IMMEDIATE","29574","CLINICAL_PATIENT","4535"
"IMMEDIATE","29576","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29600","CLINICAL_PATIENT","4535"
"IMMEDIATE","29602","CLINICAL_PATIENT","4535"
"IMMEDIATE","29604","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29605","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29606","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29614","CLINICAL_CONDITION","4535"
"IMMEDIATE","29616","CLINICAL_CONDITION","4535"
"IMMEDIATE","29618","CLINICAL_PATIENT","4535"
"IMMEDIATE","29620","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29622","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29629","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29635","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29637","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29647","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29649","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29651","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29653","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29659","CLINICAL_PATIENT","4535"
"IMMEDIATE","29661","CLINICAL_PATIENT","4535"
"IMMEDIATE","29662","CLINICAL_PATIENT","4535"
"IMMEDIATE","29667","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29669","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29701","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29703","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29706","CLINICAL_PATIENT","4535"
"IMMEDIATE","29707","CLINICAL_PATIENT","4535"
"IMMEDIATE","29709","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29713","CLINICAL_PATIENT","4535"
"IMMEDIATE","29715","CLINICAL_PATIENT","4535"
"IMMEDIATE","29739","CLINICAL_PATIENT","4535"
"IMMEDIATE","29751","CLINICAL_PATIENT","4535"
"IMMEDIATE","29766","CLINICAL_PATIENT","4535"
"IMMEDIATE","29768","CLINICAL_PATIENT","4535"
"IMMEDIATE","29772","CLINICAL_PATIENT","4535"
"IMMEDIATE","29773","CLINICAL_PATIENT","4535"
"IMMEDIATE","29774","CLINICAL_PATIENT","4535"
"IMMEDIATE","29775","CLINICAL_CONDITION","4535"
"IMMEDIATE","29780","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29801","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29805","CLINICAL_PATIENT","4535"
"IMMEDIATE","29811","CLINICAL_CONDITION","4535"
"IMMEDIATE","29820","POPULATION_OTHER","4535"
"IMMEDIATE","29821","POPULATION_OTHER","4535"
"IMMEDIATE","29822","POPULATION_OTHER","4535"
"IMMEDIATE","29824","CLINICAL_PATIENT","4535"
"IMMEDIATE","29826","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29828","CLINICAL_CONDITION","4535"
"IMMEDIATE","29830","CLINICAL_CONDITION","4535"
"IMMEDIATE","29834","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29836","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29859","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29860","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29862","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","29884","CLINICAL_PATIENT","4535"
"IMMEDIATE","29886","POPULATION_AGE","4535"
"IMMEDIATE","29887","POPULATION_AGE","4535"
"IMMEDIATE","29889","POPULATION_AGE","4535"
"IMMEDIATE","29890","POPULATION_AGE","4535"
"IMMEDIATE","29891","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","29894","CLINICAL_PATIENT","4535"
"IMMEDIATE","29896","CLINICAL_CONDITION","4535"
"IMMEDIATE","29898","CLINICAL_PATIENT","4535"
"IMMEDIATE","29900","CLINICAL_PATIENT","4535"
"IMMEDIATE","29902","CLINICAL_PATIENT","4535"
"IMMEDIATE","29922","CLINICAL_PATIENT","4535"
"IMMEDIATE","29928","CLINICAL_PATIENT","4535"
"IMMEDIATE","29930","CLINICAL_PATIENT","4535"
"IMMEDIATE","29961","CLINICAL_PATIENT","4535"
"IMMEDIATE","29963","CLINICAL_PATIENT","4535"
"IMMEDIATE","29964","CLINICAL_PATIENT","4535"
"IMMEDIATE","29966","CLINICAL_PATIENT","4535"
"IMMEDIATE","29968","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29973","CLINICAL_PATIENT","4535"
"IMMEDIATE","29974","CLINICAL_PATIENT","4535"
"IMMEDIATE","29975","CLINICAL_PATIENT","4535"
"IMMEDIATE","29988","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29991","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29993","CLINICAL_PATIENT","4535"
"IMMEDIATE","29995","CLINICAL_TREATMENT","4535"
"IMMEDIATE","29997","CLINICAL_PATIENT","4535"
"IMMEDIATE","29999","CLINICAL_PATIENT","4535"
"IMMEDIATE","30003","CLINICAL_PATIENT","4535"
"IMMEDIATE","30019","CLINICAL_PATIENT","4535"
"IMMEDIATE","30020","CLINICAL_PATIENT","4535"
"IMMEDIATE","30039","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30042","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30101","CLINICAL_PATIENT","4535"
"IMMEDIATE","30106","CLINICAL_PATIENT","4535"
"IMMEDIATE","30107","CLINICAL_PATIENT","4535"
"IMMEDIATE","30109","CLINICAL_PATIENT","4535"
"IMMEDIATE","30124","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","30140","POPULATION_AGE","4535"
"IMMEDIATE","30159","CLINICAL_PATIENT","4535"
"IMMEDIATE","30227","CLINICAL_CONDITION","4535"
"IMMEDIATE","30241","CLINICAL_PATIENT","4535"
"IMMEDIATE","30243","CLINICAL_PATIENT","4535"
"IMMEDIATE","30245","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30250","CLINICAL_PATIENT","4535"
"IMMEDIATE","30263","CLINICAL_PATIENT","4535"
"IMMEDIATE","30267","CLINICAL_CONDITION","4535"
"IMMEDIATE","30269","CLINICAL_CONDITION","4535"
"IMMEDIATE","30277","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30279","CLINICAL_CONDITION","4535"
"IMMEDIATE","30281","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30283","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30304","CLINICAL_PATIENT","4535"
"IMMEDIATE","30320","CLINICAL_PATIENT","4535"
"IMMEDIATE","30322","CLINICAL_PATIENT","4535"
"IMMEDIATE","30325","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","30327","CLINICAL_PATIENT","4535"
"IMMEDIATE","30330","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30336","CLINICAL_PATIENT","4535"
"IMMEDIATE","30338","CLINICAL_PATIENT","4535"
"IMMEDIATE","30342","CLINICAL_PATIENT","4535"
"IMMEDIATE","30344","CLINICAL_PATIENT","4535"
"IMMEDIATE","30380","CLINICAL_PATIENT","4535"
"IMMEDIATE","30381","CLINICAL_PATIENT","4535"
"IMMEDIATE","30383","CLINICAL_PATIENT","4535"
"IMMEDIATE","30384","CLINICAL_PATIENT","4535"
"IMMEDIATE","30386","CLINICAL_PATIENT","4535"
"IMMEDIATE","30388","CLINICAL_PATIENT","4535"
"IMMEDIATE","30390","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30392","CLINICAL_PATIENT","4535"
"IMMEDIATE","30396","CLINICAL_PATIENT","4535"
"IMMEDIATE","30402","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","30412","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30413","POPULATION_OTHER","4535"
"IMMEDIATE","30419","CLINICAL_PATIENT","4535"
"IMMEDIATE","30421","CLINICAL_PATIENT","4535"
"IMMEDIATE","30423","CLINICAL_PATIENT","4535"
"IMMEDIATE","30427","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30430","CLINICAL_CONDITION","4535"
"IMMEDIATE","30432","CLINICAL_CONDITION","4535"
"IMMEDIATE","30434","CLINICAL_PATIENT","4535"
"IMMEDIATE","30436","CLINICAL_PATIENT","4535"
"IMMEDIATE","30438","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30440","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30448","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30450","POPULATION_AGE","4535"
"IMMEDIATE","30461","CLINICAL_PATIENT","4535"
"IMMEDIATE","30462","CLINICAL_PATIENT","4535"
"IMMEDIATE","30463","CLINICAL_PATIENT","4535"
"IMMEDIATE","30465","CLINICAL_CONDITION","4535"
"IMMEDIATE","30469","CLINICAL_PATIENT","4535"
"IMMEDIATE","30470","CLINICAL_PATIENT","4535"
"IMMEDIATE","30472","CLINICAL_PATIENT","4535"
"IMMEDIATE","30473","CLINICAL_PATIENT","4535"
"IMMEDIATE","30481","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30486","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30488","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30490","POPULATION_AGE","4535"
"IMMEDIATE","30492","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30493","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30497","CLINICAL_PATIENT","4535"
"IMMEDIATE","30499","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30502","CLINICAL_CONDITION","4535"
"IMMEDIATE","30520","CLINICAL_PATIENT","4535"
"IMMEDIATE","30522","CLINICAL_PATIENT","4535"
"IMMEDIATE","30524","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","30525","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","30529","CLINICAL_PATIENT","4535"
"IMMEDIATE","30533","CLINICAL_CONDITION","4535"
"IMMEDIATE","30534","CLINICAL_PATIENT","4535"
"IMMEDIATE","30536","CLINICAL_CONDITION","4535"
"IMMEDIATE","30537","CLINICAL_CONDITION","4535"
"IMMEDIATE","30538","CLINICAL_CONDITION","4535"
"IMMEDIATE","30539","CLINICAL_PATIENT","4535"
"IMMEDIATE","30546","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30579","CLINICAL_PATIENT","4535"
"IMMEDIATE","30581","CLINICAL_PATIENT","4535"
"IMMEDIATE","30583","CLINICAL_PATIENT","4535"
"IMMEDIATE","30585","CLINICAL_PATIENT","4535"
"IMMEDIATE","30587","CLINICAL_PATIENT","4535"
"IMMEDIATE","30589","CLINICAL_PATIENT","4535"
"IMMEDIATE","30591","CLINICAL_PATIENT","4535"
"IMMEDIATE","30595","CLINICAL_PATIENT","4535"
"IMMEDIATE","30596","CLINICAL_PATIENT","4535"
"IMMEDIATE","30603","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30605","CLINICAL_PATIENT","4535"
"IMMEDIATE","30637","CLINICAL_PATIENT","4535"
"IMMEDIATE","30645","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30683","CLINICAL_PATIENT","4535"
"IMMEDIATE","30691","CLINICAL_CONDITION","4535"
"IMMEDIATE","30700","CLINICAL_PATIENT","4535"
"IMMEDIATE","30710","CLINICAL_PATIENT","4535"
"IMMEDIATE","30716","CLINICAL_PATIENT","4535"
"IMMEDIATE","30719","CLINICAL_PATIENT","4535"
"IMMEDIATE","30721","CLINICAL_PATIENT","4535"
"IMMEDIATE","30724","CLINICAL_PATIENT","4535"
"IMMEDIATE","30727","CLINICAL_PATIENT","4535"
"IMMEDIATE","30729","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30740","CLINICAL_PATIENT","4535"
"IMMEDIATE","30742","CLINICAL_PATIENT","4535"
"IMMEDIATE","30744","CLINICAL_PATIENT","4535"
"IMMEDIATE","30746","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30748","CLINICAL_PATIENT","4535"
"IMMEDIATE","30750","CLINICAL_PATIENT","4535"
"IMMEDIATE","30761","CLINICAL_CONDITION","4535"
"IMMEDIATE","30763","CLINICAL_CONDITION","4535"
"IMMEDIATE","30765","CLINICAL_CONDITION","4535"
"IMMEDIATE","30767","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30768","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30780","CLINICAL_PATIENT","4535"
"IMMEDIATE","30796","CLINICAL_PATIENT","4535"
"IMMEDIATE","30841","POPULATION_OTHER","4535"
"IMMEDIATE","30843","CLINICAL_CONDITION","4535"
"IMMEDIATE","30845","CLINICAL_PATIENT","4535"
"IMMEDIATE","30847","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30851","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","30859","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30880","CLINICAL_CONDITION","4535"
"IMMEDIATE","30882","CLINICAL_CONDITION","4535"
"IMMEDIATE","30891","CLINICAL_PATIENT","4535"
"IMMEDIATE","30892","CLINICAL_PATIENT","4535"
"IMMEDIATE","30912","CLINICAL_PATIENT","4535"
"IMMEDIATE","30914","CLINICAL_PATIENT","4535"
"IMMEDIATE","30917","CLINICAL_PATIENT","4535"
"IMMEDIATE","30919","CLINICAL_PATIENT","4535"
"IMMEDIATE","30921","CLINICAL_PATIENT","4535"
"IMMEDIATE","30923","CLINICAL_PATIENT","4535"
"IMMEDIATE","30926","CLINICAL_PATIENT","4535"
"IMMEDIATE","30929","CLINICAL_PATIENT","4535"
"IMMEDIATE","30938","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30951","CLINICAL_CONDITION","4535"
"IMMEDIATE","30952","CLINICAL_PATIENT","4535"
"IMMEDIATE","30954","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","30972","CLINICAL_PATIENT","4535"
"IMMEDIATE","30992","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30994","CLINICAL_TREATMENT","4535"
"IMMEDIATE","30996","CLINICAL_PATIENT","4535"
"IMMEDIATE","30997","CLINICAL_PATIENT","4535"
"IMMEDIATE","31000","CLINICAL_PATIENT","4535"
"IMMEDIATE","31002","CLINICAL_PATIENT","4535"
"IMMEDIATE","31004","CLINICAL_PATIENT","4535"
"IMMEDIATE","31025","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31030","CLINICAL_PATIENT","4535"
"IMMEDIATE","31044","CLINICAL_PATIENT","4535"
"IMMEDIATE","31064","CLINICAL_CONDITION","4535"
"IMMEDIATE","31065","CLINICAL_CONDITION","4535"
"IMMEDIATE","31068","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31070","CLINICAL_PATIENT","4535"
"IMMEDIATE","31071","CLINICAL_PATIENT","4535"
"IMMEDIATE","31072","CLINICAL_PATIENT","4535"
"IMMEDIATE","31073","CLINICAL_PATIENT","4535"
"IMMEDIATE","31074","CLINICAL_PATIENT","4535"
"IMMEDIATE","31075","CLINICAL_PATIENT","4535"
"IMMEDIATE","31112","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31113","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31119","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31120","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31122","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31124","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31129","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31131","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31151","TREATMENT_PRESCRIBER","4535"
"IMMEDIATE","31155","CLINICAL_PATIENT","4535"
"IMMEDIATE","31161","CLINICAL_PATIENT","4535"
"IMMEDIATE","31164","CLINICAL_PATIENT","4535"
"IMMEDIATE","31165","CLINICAL_PATIENT","4535"
"IMMEDIATE","31167","CLINICAL_PATIENT","4535"
"IMMEDIATE","31169","CLINICAL_PATIENT","4535"
"IMMEDIATE","31172","CLINICAL_PATIENT","4535"
"IMMEDIATE","31174","CLINICAL_CONDITION","4535"
"IMMEDIATE","31175","CLINICAL_CONDITION","4535"
"IMMEDIATE","31177","CLINICAL_PATIENT","4535"
"IMMEDIATE","31179","CLINICAL_TREATMENT","4535"
"IMMEDIATE","31181","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31182","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31188","CLINICAL_TREATMENT","4535"
"IMMEDIATE","31201","CLINICAL_PATIENT","4535"
"IMMEDIATE","31214","CLINICAL_CONDITION","4535"
"IMMEDIATE","31217","CLINICAL_PATIENT","4535"
"IMMEDIATE","31218","CLINICAL_PATIENT","4535"
"IMMEDIATE","31219","CLINICAL_PATIENT","4535"
"IMMEDIATE","31222","CLINICAL_PATIENT","4535"
"IMMEDIATE","31233","CLINICAL_PATIENT","4535"
"IMMEDIATE","31264","CLINICAL_PATIENT","4535"
"IMMEDIATE","31272","CLINICAL_CONDITION","4535"
"IMMEDIATE","31274","CLINICAL_CONDITION","4535"
"IMMEDIATE","31277","CLINICAL_CONDITION","4535"
"IMMEDIATE","31280","CLINICAL_CONDITION","4535"
"IMMEDIATE","31282","CLINICAL_TREATMENT","4535"
"IMMEDIATE","31284","CLINICAL_TREATMENT","4535"
"IMMEDIATE","31289","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31291","CLINICAL_CONDITION","4535"
"IMMEDIATE","31294","CLINICAL_PATIENT","4535"
"IMMEDIATE","31297","CLINICAL_PATIENT","4535"
"IMMEDIATE","31302","CLINICAL_PATIENT","4535"
"IMMEDIATE","31312","CLINICAL_TREATMENT","4535"
"IMMEDIATE","31314","CLINICAL_CONDITION","4535"
"IMMEDIATE","31316","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31318","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31319","TREATMENT_CARE_TYPE","4535"
"IMMEDIATE","31334","CLINICAL_TREATMENT","4535"
"IMMEDIATE","31338","CLINICAL_PATIENT","4535"
